,date,month,hour,holiday,weekday,Member type,count
11912,2018-09-13,September,3,No,Thursday,Member,9
11913,2018-09-13,September,4,No,Thursday,Casual,2
11914,2018-09-13,September,4,No,Thursday,Member,20
11915,2018-09-13,September,5,No,Thursday,Casual,3
11916,2018-09-13,September,5,No,Thursday,Member,97
11917,2018-09-13,September,6,No,Thursday,Casual,10
11918,2018-09-13,September,6,No,Thursday,Member,380
11919,2018-09-13,September,7,No,Thursday,Casual,29
11920,2018-09-13,September,7,No,Thursday,Member,949
11921,2018-09-13,September,8,No,Thursday,Casual,47
11922,2018-09-13,September,8,No,Thursday,Member,1373
11923,2018-09-13,September,9,No,Thursday,Casual,56
11924,2018-09-13,September,9,No,Thursday,Member,590
11925,2018-09-13,September,10,No,Thursday,Casual,63
11926,2018-09-13,September,10,No,Thursday,Member,221
11927,2018-09-13,September,11,No,Thursday,Casual,67
11928,2018-09-13,September,11,No,Thursday,Member,229
11929,2018-09-13,September,12,No,Thursday,Casual,73
11930,2018-09-13,September,12,No,Thursday,Member,359
11931,2018-09-13,September,13,No,Thursday,Casual,105
11932,2018-09-13,September,13,No,Thursday,Member,354
11933,2018-09-13,September,14,No,Thursday,Casual,81
11934,2018-09-13,September,14,No,Thursday,Member,330
11935,2018-09-13,September,15,No,Thursday,Casual,115
11936,2018-09-13,September,15,No,Thursday,Member,472
11937,2018-09-13,September,16,No,Thursday,Casual,151
11938,2018-09-13,September,16,No,Thursday,Member,754
11939,2018-09-13,September,17,No,Thursday,Casual,161
11940,2018-09-13,September,17,No,Thursday,Member,1429
11941,2018-09-13,September,18,No,Thursday,Casual,150
11942,2018-09-13,September,18,No,Thursday,Member,1221
11943,2018-09-13,September,19,No,Thursday,Casual,114
11944,2018-09-13,September,19,No,Thursday,Member,783
11945,2018-09-13,September,20,No,Thursday,Casual,85
11946,2018-09-13,September,20,No,Thursday,Member,561
11947,2018-09-13,September,21,No,Thursday,Casual,60
11948,2018-09-13,September,21,No,Thursday,Member,397
11949,2018-09-13,September,22,No,Thursday,Casual,43
11950,2018-09-13,September,22,No,Thursday,Member,278
11951,2018-09-13,September,23,No,Thursday,Casual,36
11952,2018-09-13,September,23,No,Thursday,Member,171
11953,2018-09-14,September,0,No,Friday,Casual,19
11954,2018-09-14,September,0,No,Friday,Member,74
11955,2018-09-14,September,1,No,Friday,Casual,16
11956,2018-09-14,September,1,No,Friday,Member,37
11957,2018-09-14,September,2,No,Friday,Casual,13
11958,2018-09-14,September,2,No,Friday,Member,18
11959,2018-09-14,September,3,No,Friday,Casual,4
11960,2018-09-14,September,3,No,Friday,Member,6
11961,2018-09-14,September,4,No,Friday,Casual,3
11962,2018-09-14,September,4,No,Friday,Member,18
11963,2018-09-14,September,5,No,Friday,Casual,4
11964,2018-09-14,September,5,No,Friday,Member,81
11965,2018-09-14,September,6,No,Friday,Casual,10
11966,2018-09-14,September,6,No,Friday,Member,318
11967,2018-09-14,September,7,No,Friday,Casual,22
11968,2018-09-14,September,7,No,Friday,Member,791
11969,2018-09-14,September,8,No,Friday,Casual,56
11970,2018-09-14,September,8,No,Friday,Member,1250
11971,2018-09-14,September,9,No,Friday,Casual,58
11972,2018-09-14,September,9,No,Friday,Member,598
11973,2018-09-14,September,10,No,Friday,Casual,68
11974,2018-09-14,September,10,No,Friday,Member,328
11975,2018-09-14,September,11,No,Friday,Casual,97
11976,2018-09-14,September,11,No,Friday,Member,389
11977,2018-09-14,September,12,No,Friday,Casual,107
11978,2018-09-14,September,12,No,Friday,Member,466
11979,2018-09-14,September,13,No,Friday,Casual,137
11980,2018-09-14,September,13,No,Friday,Member,457
11981,2018-09-14,September,14,No,Friday,Casual,179
11982,2018-09-14,September,14,No,Friday,Member,456
11983,2018-09-14,September,15,No,Friday,Casual,129
11984,2018-09-14,September,15,No,Friday,Member,561
11985,2018-09-14,September,16,No,Friday,Casual,158
11986,2018-09-14,September,16,No,Friday,Member,844
11987,2018-09-14,September,17,No,Friday,Casual,186
11988,2018-09-14,September,17,No,Friday,Member,1354
11989,2018-09-14,September,18,No,Friday,Casual,180
11990,2018-09-14,September,18,No,Friday,Member,1032
11991,2018-09-14,September,19,No,Friday,Casual,130
11992,2018-09-14,September,19,No,Friday,Member,658
11993,2018-09-14,September,20,No,Friday,Casual,87
11994,2018-09-14,September,20,No,Friday,Member,425
11995,2018-09-14,September,21,No,Friday,Casual,91
11996,2018-09-14,September,21,No,Friday,Member,330
11997,2018-09-14,September,22,No,Friday,Casual,86
11998,2018-09-14,September,22,No,Friday,Member,241
11999,2018-09-14,September,23,No,Friday,Casual,44
12000,2018-09-14,September,23,No,Friday,Member,248
12001,2018-09-15,September,0,No,Saturday,Casual,38
12002,2018-09-15,September,0,No,Saturday,Member,152
12003,2018-09-15,September,1,No,Saturday,Casual,36
12004,2018-09-15,September,1,No,Saturday,Member,92
12005,2018-09-15,September,2,No,Saturday,Casual,26
12006,2018-09-15,September,2,No,Saturday,Member,70
12007,2018-09-15,September,3,No,Saturday,Casual,8
12008,2018-09-15,September,3,No,Saturday,Member,20
12009,2018-09-15,September,4,No,Saturday,Casual,5
12010,2018-09-15,September,4,No,Saturday,Member,20
12011,2018-09-15,September,5,No,Saturday,Casual,7
12012,2018-09-15,September,5,No,Saturday,Member,35
12013,2018-09-15,September,6,No,Saturday,Casual,12
12014,2018-09-15,September,6,No,Saturday,Member,69
12015,2018-09-15,September,7,No,Saturday,Casual,21
12016,2018-09-15,September,7,No,Saturday,Member,162
12017,2018-09-15,September,8,No,Saturday,Casual,45
12018,2018-09-15,September,8,No,Saturday,Member,298
12019,2018-09-15,September,9,No,Saturday,Casual,105
12020,2018-09-15,September,9,No,Saturday,Member,436
12021,2018-09-15,September,10,No,Saturday,Casual,184
12022,2018-09-15,September,10,No,Saturday,Member,606
12023,2018-09-15,September,11,No,Saturday,Casual,236
12024,2018-09-15,September,11,No,Saturday,Member,743
12025,2018-09-15,September,12,No,Saturday,Casual,250
12026,2018-09-15,September,12,No,Saturday,Member,802
12027,2018-09-15,September,13,No,Saturday,Casual,362
12028,2018-09-15,September,13,No,Saturday,Member,776
12029,2018-09-15,September,14,No,Saturday,Casual,359
12030,2018-09-15,September,14,No,Saturday,Member,735
12031,2018-09-15,September,15,No,Saturday,Casual,369
12032,2018-09-15,September,15,No,Saturday,Member,717
12033,2018-09-15,September,16,No,Saturday,Casual,336
12034,2018-09-15,September,16,No,Saturday,Member,714
12035,2018-09-15,September,17,No,Saturday,Casual,361
12036,2018-09-15,September,17,No,Saturday,Member,749
12037,2018-09-15,September,18,No,Saturday,Casual,281
12038,2018-09-15,September,18,No,Saturday,Member,583
12039,2018-09-15,September,19,No,Saturday,Casual,200
12040,2018-09-15,September,19,No,Saturday,Member,507
12041,2018-09-15,September,20,No,Saturday,Casual,179
12042,2018-09-15,September,20,No,Saturday,Member,400
12043,2018-09-15,September,21,No,Saturday,Casual,161
12044,2018-09-15,September,21,No,Saturday,Member,335
12045,2018-09-15,September,22,No,Saturday,Casual,122
12046,2018-09-15,September,22,No,Saturday,Member,282
12047,2018-09-15,September,23,No,Saturday,Casual,132
12048,2018-09-15,September,23,No,Saturday,Member,203
12049,2018-09-16,September,0,No,Sunday,Casual,67
12050,2018-09-16,September,0,No,Sunday,Member,206
12051,2018-09-16,September,1,No,Sunday,Casual,55
12052,2018-09-16,September,1,No,Sunday,Member,139
12053,2018-09-16,September,2,No,Sunday,Casual,51
12054,2018-09-16,September,2,No,Sunday,Member,91
12055,2018-09-16,September,3,No,Sunday,Casual,23
12056,2018-09-16,September,3,No,Sunday,Member,58
12057,2018-09-16,September,4,No,Sunday,Casual,6
12058,2018-09-16,September,4,No,Sunday,Member,22
12059,2018-09-16,September,5,No,Sunday,Casual,6
12060,2018-09-16,September,5,No,Sunday,Member,31
12061,2018-09-16,September,6,No,Sunday,Casual,25
12062,2018-09-16,September,6,No,Sunday,Member,107
12063,2018-09-16,September,7,No,Sunday,Casual,41
12064,2018-09-16,September,7,No,Sunday,Member,105
12065,2018-09-16,September,8,No,Sunday,Casual,44
12066,2018-09-16,September,8,No,Sunday,Member,240
12067,2018-09-16,September,9,No,Sunday,Casual,111
12068,2018-09-16,September,9,No,Sunday,Member,369
12069,2018-09-16,September,10,No,Sunday,Casual,196
12070,2018-09-16,September,10,No,Sunday,Member,598
12071,2018-09-16,September,11,No,Sunday,Casual,225
12072,2018-09-16,September,11,No,Sunday,Member,675
12073,2018-09-16,September,12,No,Sunday,Casual,242
12074,2018-09-16,September,12,No,Sunday,Member,752
12075,2018-09-16,September,13,No,Sunday,Casual,250
12076,2018-09-16,September,13,No,Sunday,Member,713
12077,2018-09-16,September,14,No,Sunday,Casual,290
12078,2018-09-16,September,14,No,Sunday,Member,686
12079,2018-09-16,September,15,No,Sunday,Casual,330
12080,2018-09-16,September,15,No,Sunday,Member,723
12081,2018-09-16,September,16,No,Sunday,Casual,290
12082,2018-09-16,September,16,No,Sunday,Member,745
12083,2018-09-16,September,17,No,Sunday,Casual,255
12084,2018-09-16,September,17,No,Sunday,Member,644
12085,2018-09-16,September,18,No,Sunday,Casual,227
12086,2018-09-16,September,18,No,Sunday,Member,609
12087,2018-09-16,September,19,No,Sunday,Casual,191
12088,2018-09-16,September,19,No,Sunday,Member,417
12089,2018-09-16,September,20,No,Sunday,Casual,135
12090,2018-09-16,September,20,No,Sunday,Member,307
12091,2018-09-16,September,21,No,Sunday,Casual,73
12092,2018-09-16,September,21,No,Sunday,Member,231
12093,2018-09-16,September,22,No,Sunday,Casual,45
12094,2018-09-16,September,22,No,Sunday,Member,161
12095,2018-09-16,September,23,No,Sunday,Casual,20
12096,2018-09-16,September,23,No,Sunday,Member,81
12097,2018-09-17,September,0,No,Monday,Casual,14
12098,2018-09-17,September,0,No,Monday,Member,27
12099,2018-09-17,September,1,No,Monday,Casual,7
12100,2018-09-17,September,1,No,Monday,Member,15
12101,2018-09-17,September,2,No,Monday,Casual,6
12102,2018-09-17,September,2,No,Monday,Member,8
12103,2018-09-17,September,3,No,Monday,Casual,5
12104,2018-09-17,September,3,No,Monday,Member,5
12105,2018-09-17,September,4,No,Monday,Casual,2
12106,2018-09-17,September,4,No,Monday,Member,21
12107,2018-09-17,September,5,No,Monday,Casual,8
12108,2018-09-17,September,5,No,Monday,Member,80
12109,2018-09-17,September,6,No,Monday,Casual,15
12110,2018-09-17,September,6,No,Monday,Member,372
12111,2018-09-17,September,7,No,Monday,Casual,34
12112,2018-09-17,September,7,No,Monday,Member,868
12113,2018-09-17,September,8,No,Monday,Casual,42
12114,2018-09-17,September,8,No,Monday,Member,1053
12115,2018-09-17,September,9,No,Monday,Casual,24
12116,2018-09-17,September,9,No,Monday,Member,307
12117,2018-09-17,September,10,No,Monday,Casual,29
12118,2018-09-17,September,10,No,Monday,Member,161
12119,2018-09-17,September,11,No,Monday,Casual,40
12120,2018-09-17,September,11,No,Monday,Member,237
12121,2018-09-17,September,12,No,Monday,Casual,33
12122,2018-09-17,September,12,No,Monday,Member,181
12123,2018-09-17,September,13,No,Monday,Casual,27
12124,2018-09-17,September,13,No,Monday,Member,139
12125,2018-09-17,September,14,No,Monday,Casual,50
12126,2018-09-17,September,14,No,Monday,Member,220
12127,2018-09-17,September,15,No,Monday,Casual,36
12128,2018-09-17,September,15,No,Monday,Member,240
12129,2018-09-17,September,16,No,Monday,Casual,20
12130,2018-09-17,September,16,No,Monday,Member,263
12131,2018-09-17,September,17,No,Monday,Casual,9
12132,2018-09-17,September,17,No,Monday,Member,266
12133,2018-09-17,September,18,No,Monday,Casual,26
12134,2018-09-17,September,18,No,Monday,Member,535
12135,2018-09-17,September,19,No,Monday,Casual,40
12136,2018-09-17,September,19,No,Monday,Member,548
12137,2018-09-17,September,20,No,Monday,Casual,34
12138,2018-09-17,September,20,No,Monday,Member,384
12139,2018-09-17,September,21,No,Monday,Casual,23
12140,2018-09-17,September,21,No,Monday,Member,271
12141,2018-09-17,September,22,No,Monday,Casual,23
12142,2018-09-17,September,22,No,Monday,Member,116
12143,2018-09-17,September,23,No,Monday,Casual,12
12144,2018-09-17,September,23,No,Monday,Member,68
12145,2018-09-18,September,0,No,Tuesday,Casual,4
12146,2018-09-18,September,0,No,Tuesday,Member,18
12147,2018-09-18,September,1,No,Tuesday,Casual,2
12148,2018-09-18,September,1,No,Tuesday,Member,7
12149,2018-09-18,September,2,No,Tuesday,Member,6
12150,2018-09-18,September,3,No,Tuesday,Casual,2
12151,2018-09-18,September,3,No,Tuesday,Member,1
12152,2018-09-18,September,4,No,Tuesday,Casual,1
12153,2018-09-18,September,4,No,Tuesday,Member,13
12154,2018-09-18,September,5,No,Tuesday,Casual,4
12155,2018-09-18,September,5,No,Tuesday,Member,89
12156,2018-09-18,September,6,No,Tuesday,Casual,19
12157,2018-09-18,September,6,No,Tuesday,Member,334
12158,2018-09-18,September,7,No,Tuesday,Casual,30
12159,2018-09-18,September,7,No,Tuesday,Member,775
12160,2018-09-18,September,8,No,Tuesday,Casual,33
12161,2018-09-18,September,8,No,Tuesday,Member,604
12162,2018-09-18,September,9,No,Tuesday,Casual,27
12163,2018-09-18,September,9,No,Tuesday,Member,418
12164,2018-09-18,September,10,No,Tuesday,Casual,38
12165,2018-09-18,September,10,No,Tuesday,Member,229
12166,2018-09-18,September,11,No,Tuesday,Casual,55
12167,2018-09-18,September,11,No,Tuesday,Member,264
12168,2018-09-18,September,12,No,Tuesday,Casual,50
12169,2018-09-18,September,12,No,Tuesday,Member,337
12170,2018-09-18,September,13,No,Tuesday,Casual,41
12171,2018-09-18,September,13,No,Tuesday,Member,211
12172,2018-09-18,September,14,No,Tuesday,Casual,43
12173,2018-09-18,September,14,No,Tuesday,Member,295
12174,2018-09-18,September,15,No,Tuesday,Casual,80
12175,2018-09-18,September,15,No,Tuesday,Member,432
12176,2018-09-18,September,16,No,Tuesday,Casual,81
12177,2018-09-18,September,16,No,Tuesday,Member,789
12178,2018-09-18,September,17,No,Tuesday,Casual,142
12179,2018-09-18,September,17,No,Tuesday,Member,1477
12180,2018-09-18,September,18,No,Tuesday,Casual,99
12181,2018-09-18,September,18,No,Tuesday,Member,1237
12182,2018-09-18,September,19,No,Tuesday,Casual,93
12183,2018-09-18,September,19,No,Tuesday,Member,817
12184,2018-09-18,September,20,No,Tuesday,Casual,70
12185,2018-09-18,September,20,No,Tuesday,Member,485
12186,2018-09-18,September,21,No,Tuesday,Casual,56
12187,2018-09-18,September,21,No,Tuesday,Member,414
12188,2018-09-18,September,22,No,Tuesday,Casual,44
12189,2018-09-18,September,22,No,Tuesday,Member,212
12190,2018-09-18,September,23,No,Tuesday,Casual,22
12191,2018-09-18,September,23,No,Tuesday,Member,125
12192,2018-09-19,September,0,No,Wednesday,Casual,13
12193,2018-09-19,September,0,No,Wednesday,Member,46
12194,2018-09-19,September,1,No,Wednesday,Casual,4
12195,2018-09-19,September,1,No,Wednesday,Member,17
12196,2018-09-19,September,2,No,Wednesday,Casual,1
12197,2018-09-19,September,2,No,Wednesday,Member,5
12198,2018-09-19,September,3,No,Wednesday,Casual,2
12199,2018-09-19,September,3,No,Wednesday,Member,9
12200,2018-09-19,September,4,No,Wednesday,Member,21
12201,2018-09-19,September,5,No,Wednesday,Casual,11
12202,2018-09-19,September,5,No,Wednesday,Member,121
12203,2018-09-19,September,6,No,Wednesday,Casual,20
12204,2018-09-19,September,6,No,Wednesday,Member,400
12205,2018-09-19,September,7,No,Wednesday,Casual,25
12206,2018-09-19,September,7,No,Wednesday,Member,1021
12207,2018-09-19,September,8,No,Wednesday,Casual,67
12208,2018-09-19,September,8,No,Wednesday,Member,1318
12209,2018-09-19,September,9,No,Wednesday,Casual,70
12210,2018-09-19,September,9,No,Wednesday,Member,588
12211,2018-09-19,September,10,No,Wednesday,Casual,67
12212,2018-09-19,September,10,No,Wednesday,Member,316
12213,2018-09-19,September,11,No,Wednesday,Casual,102
12214,2018-09-19,September,11,No,Wednesday,Member,362
12215,2018-09-19,September,12,No,Wednesday,Casual,104
12216,2018-09-19,September,12,No,Wednesday,Member,492
12217,2018-09-19,September,13,No,Wednesday,Casual,107
12218,2018-09-19,September,13,No,Wednesday,Member,473
12219,2018-09-19,September,14,No,Wednesday,Casual,168
12220,2018-09-19,September,14,No,Wednesday,Member,392
12221,2018-09-19,September,15,No,Wednesday,Casual,139
12222,2018-09-19,September,15,No,Wednesday,Member,479
12223,2018-09-19,September,16,No,Wednesday,Casual,170
12224,2018-09-19,September,16,No,Wednesday,Member,851
12225,2018-09-19,September,17,No,Wednesday,Casual,194
12226,2018-09-19,September,17,No,Wednesday,Member,1595
12227,2018-09-19,September,18,No,Wednesday,Casual,184
12228,2018-09-19,September,18,No,Wednesday,Member,1276
12229,2018-09-19,September,19,No,Wednesday,Casual,133
12230,2018-09-19,September,19,No,Wednesday,Member,804
12231,2018-09-19,September,20,No,Wednesday,Casual,84
12232,2018-09-19,September,20,No,Wednesday,Member,504
12233,2018-09-19,September,21,No,Wednesday,Casual,76
12234,2018-09-19,September,21,No,Wednesday,Member,404
12235,2018-09-19,September,22,No,Wednesday,Casual,44
12236,2018-09-19,September,22,No,Wednesday,Member,282
12237,2018-09-19,September,23,No,Wednesday,Casual,20
12238,2018-09-19,September,23,No,Wednesday,Member,119
12239,2018-09-20,September,0,No,Thursday,Casual,14
12240,2018-09-20,September,0,No,Thursday,Member,61
12241,2018-09-20,September,1,No,Thursday,Casual,3
12242,2018-09-20,September,1,No,Thursday,Member,19
12243,2018-09-20,September,2,No,Thursday,Member,9
12244,2018-09-20,September,3,No,Thursday,Member,6
12245,2018-09-20,September,4,No,Thursday,Member,20
12246,2018-09-20,September,5,No,Thursday,Casual,5
12247,2018-09-20,September,5,No,Thursday,Member,107
12248,2018-09-20,September,6,No,Thursday,Casual,23
12249,2018-09-20,September,6,No,Thursday,Member,385
12250,2018-09-20,September,7,No,Thursday,Casual,33
12251,2018-09-20,September,7,No,Thursday,Member,1016
12252,2018-09-20,September,8,No,Thursday,Casual,43
12253,2018-09-20,September,8,No,Thursday,Member,1317
12254,2018-09-20,September,9,No,Thursday,Casual,41
12255,2018-09-20,September,9,No,Thursday,Member,557
12256,2018-09-20,September,10,No,Thursday,Casual,85
12257,2018-09-20,September,10,No,Thursday,Member,251
12258,2018-09-20,September,11,No,Thursday,Casual,94
12259,2018-09-20,September,11,No,Thursday,Member,336
12260,2018-09-20,September,12,No,Thursday,Casual,129
12261,2018-09-20,September,12,No,Thursday,Member,408
12262,2018-09-20,September,13,No,Thursday,Casual,116
12263,2018-09-20,September,13,No,Thursday,Member,437
12264,2018-09-20,September,14,No,Thursday,Casual,152
12265,2018-09-20,September,14,No,Thursday,Member,392
12266,2018-09-20,September,15,No,Thursday,Casual,202
